incident_id,crime_type,district,city,state,address,latitude,longitude,incident_datetime,officer_id,officer_first_name,officer_last_name,badge_number,suspect_id,suspect_first_name,suspect_last_name,suspect_age,suspect_gender,suspect_race,victim_id,victim_first_name,victim_last_name,victim_age,victim_gender,victim_phone,weapon_used,severity,case_status,resolution,num_arrests,property_loss_usd,reported_online,notes
INC001740,Robbery,Southwest,Lakewood,Il,4273 Park Rd,30.146686,-98.621279,2020-08-15 18:47:11,OFF0146,Carol,Anderson,7876,SUS00519,Charles,Jackson,46.0,Female,Hispanic,VIC00493,William,Harris,15.0,Male,342-977-5613,Unknown,High,Closed,Arres Made,4.0,23759.76,False,Incident at 4273 Park Rd. Officer responded at scene.
INC003520,Vandalism,Southwest,Hillcrest,Oh,8811 Lincoln St,36.104173,-97.581118,2019-09-22 02:05:12,OFF0126,Sarah,Scott,3390,SUS00303,Joseph,Walker,27.0,Female,Asian,VIC00147,Robert,Brown,41.0,Female,277-571-6907,Rifle,Critical,Closed,No Arrest,2.0,41712.02,YES,Incident at 8811 Lincoln St. Officer responded at scene.
INC002991,Drug Offense,North,Fairview,Il,764 Cedar Lane,43.564075,-85.532807,2024-05-24 00:19:50,OFF0014,Joseph,Walker,2959,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00735,Anthony,Walker,32.0,Male,397-791-8191,Hands,Unknown,Closed,Arres Made,1.0,3026.01,NO,Incident at 764 Cedar Lane. Officer responded at scene.
INC002074,Assault,North,Maplewood,Fl,6053 River Rd,30.599985,-106.300582,2024-08-20 15:18:21,OFF0017,Jennifer,Brown,7932,SUS00722,Charles,Johnson,44.0,Unknown,Asian,VIC00595,Richard,Young,13.0,Female,Not Provided,Unknown,Medium,Closed,Arrest Made,0.0,-20649.585000000006,0,Incident at 6053 River Rd. Officer responded at scene.
INC001318,Fraud,North,Fairview,Fl,2541 Cedar Lane,39.974511,-117.827008,2020-02-10 23:52:14,OFF0067,John,Moore,2703,SUS00142,Karen,Young,23.0,Female,Black,VIC00379,Linda,Taylor,32.0,Male,445-649-4353,Unknown,Medium,Under Investigation,Dismissed,2.0,20394.14,1,Incident at 2541 Cedar Lane. Officer responded at scene.
INC001434,Kidnapping,South,Springfield,Oh,8749 Park Rd,40.007201,64.7478,2023-07-06 09:01:28,OFF0079,Anthony,Young,5601,SUS00251,Barbara,Harris,38.0,Male,Black,VIC00214,Karen,Taylor,36.0,Unknown,838-980-4015,Bat,Low,Pending,No Arrest,4.0,23759.76,no,Incident at 8749 Park Rd. Officer responded at scene.
INC003499,Sexual Assault,Northeast,Maplewood,Ga,3550 Main St,25.292466,-78.80599,2019-12-12 01:27:20,OFF0125,Mary,Young,7163,SUS00566,Karen,Brown,50.0,Male,Black,VIC00553,Sarah,Brown,56.0,Male,501-943-8143,Unarmed,Low,Under Investigation,Warning,1.0,38981.98,yes,Incident at 3550 Main St. Officer responded at scene.
INC002994,Theft,Northwest,Centerville,Il,9815 Sunset Blvd,41.722829,-71.880502,2024-07-07 09:07:36,OFF0139,Daniel,Davis,7317,SUS00285,Matthew,Martin,59.0,Other,Other,VIC00522,Joseph,Johnson,66.0,Unknown,622-132-3522,Unknown,High,Unknown,Warning,2.0,3776.15,True,Incident at 9815 Sunset Blvd. Officer responded at scene.
INC002823,Trespassing,Northwest,Maplewood,Nc,9246 Park Rd,139.957,-107.808034,2021-03-24 16:41:44,OFF0142,Daniel,Young,4932,SUS00231,Michelle,Torres,66.0,Female,Unknown,VIC00939,Michael,Flores,-28.5,Male,233-213-3396,Unarmed,High,Open,Arres Made,1.0,47839.91,0,No Notes
INC001105,Theft,West,Centerville,Oh,9017 Sunset Blvd,29.141633,-102.874594,2021-12-22 11:55:28,OFF0023,Sarah,Jones,1581,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00236,James,Smith,127.5,Female,390-444-7271,Unknown,Low,Closed,Unknown,0.0,9542.22,no,No Notes
INC001276,Cybercrime,West,Hillcrest,Tx,6693 Lincoln St,33.572363,60.1589,2019-02-19 09:49:02,OFF0063,Jennifer,Wilson,7804,SUS00581,Susan,Brown,41.0,Unknown,Hispanic,VIC00565,Michael,Hall,73.0,Male,684-593-3586,Knife,Low,Pending,Arres Made,3.0,42807.37,True,Incident at 6693 Lincoln St. Officer responded at scene.
INC001673,DUI,South,Maplewood,Nc,5280 River Rd,45.294847,-102.062797,2023-08-26 02:50:31,OFF0086,Richard,Allen,7793,SUS00012,James,Harris,42.0,Unknown,Hispanic,VIC00287,David,Williams,40.0,Unknown,Not Provided,Hands/Feet,High,Investgation,Warning Issued,3.0,36625.89,YES,Incident at 5280 River Rd. Officer responded at scene.
INC004690,Cybercrime,South,Oakdale,Az,8690 Cedar Lane,46.397449,-113.697207,2024-05-26 01:12:29,OFF0036,Linda,Jackson,2630,SUS00218,Mark,Jones,48.0,Unknown,Other,VIC00058,Ashley,Walker,49.0,Female,660-157-2674,Pistol,High,Open,No Arrest,3.0,27569.82,Unknown,Incident at 8690 Cedar Lane. Officer responded at scene.
INC002192,Breaking & Entering,Southwest,Springfield,Tx,8483 Washington Ave,32.879369,-75.381807,2020-02-10 01:08:51,OFF0095,William,Anderson,3790,SUS00371,Richard,Garcia,73.0,Unknown,Unknown,VIC00860,James,Young,37.0,Male,573-184-5245,Hands/Feet,High,Open,Arrest Made,5.0,26506.97,Unknown,Incident at 8483 Washington Ave. Officer responded at scene.
INC002978,Kidnapping,Midtown,Oakdale,Tx,7351 Oak Ave,29.787316,-94.65644,2023-12-02 00:34:49,OFF0095,Donna,Flores,8359,SUS00480,Mary,Jones,55.0,Male,Black,VIC00595,Sarah,Walker,31.0,Male,814-778-2055,Firearm,Medium,Unknown,Arrest Made,2.0,26729.93,False,Incident at 7351 Oak Ave. Officer responded at scene.
INC002490,Arson,North,Maplewood,Pa,5907 Elm Blvd,36.899093,-103.177002,2020-10-17 15:48:49,OFF0144,Barbara,Hill,2985,SUS00760,David,Taylor,91.5,Male,Unknown,VIC00374,Joseph,Jones,10.0,Female,Not Provided,Knife,Medium,Open,Warning,0.0,-12396.77,no,No Notes
INC004430,Assault,Southwest,Maplewood,Pa,6695 Elm Blvd,41.045787,-79.312435,2018-09-11 14:44:42,OFF0133,Ashley,Jackson,5526,SUS00653,Jessica,Scott,53.0,Unknown,Unknown,VIC00256,Donna,Thomas,32.0,Female,778-998-8999,Unknown,Medium,Closed,No Arrest,4.0,23477.59,1,Incident at 6695 Elm Blvd. Officer responded at scene.
INC004652,Arson,Central,Centerville,Nc,9037 Oak Ave,34.987029,-96.873402,2018-08-10 23:48:19,OFF0071,Richard,Hall,2831,SUS00497,James,Thomas,26.0,Male,Asian,VIC00539,Carol,Lee,73.0,Female,774-602-1705,Blunt Object,Critical,Unknown,Warning,3.0,25237.67,Yes,No Notes
INC001507,Kidnapping,East,Maplewood,Fl,3685 Elm Blvd,33.171454,-87.479687,2024-10-29 22:42:59,OFF0052,Chris,Miller,5567,SUS00624,Matthew,Miller,26.0,Unknown,Black,VIC00945,Barbara,Miller,127.5,Other,538-627-4323,Blunt Object,Low,Open,Case Dismissed,3.0,31448.97,no,No Notes
INC003563,Theft,South,Springfield,Pa,6656 Oak Ave,25.320908,-93.891178,2024-09-06 00:02:23,OFF0019,Patricia,Brown,4088,SUS00200,Charles,Moore,46.0,Female,Black,VIC00351,James,Flores,55.0,Male,357-156-1364,Rifle,High,Unknown,Unknown,0.0,14485.64,False,Incident at 6656 Oak Ave. Officer responded at scene.
INC000287,Cybercrime,Midtown,Riverside,Tx,3084 Elm Blvd,44.518175,-82.673115,2019-12-09 11:42:06,OFF0042,Richard,Walker,5861,SUS00616,Chris,Moore,46.0,Female,Other,VIC00845,Linda,Martin,10.0,Unknown,Not Provided,Firearm,Medium,Open,No Arrest,3.0,17211.16,Yes,Incident at 3084 Elm Blvd. Officer responded at scene.
INC003716,Fraud,Northwest,Centerville,Ga,7960 River Rd,34.348504,-112.642179,2024-03-07 02:26:13,OFF0109,Ashley,White,8209,SUS00124,Susan,Hall,27.0,Female,Black,VIC00468,Michelle,Walker,127.5,Male,753-493-2839,Firearm,Medium,Under Investigation,Arrest Made,4.0,15968.03,Unknown,No Notes
INC003380,Drug Offense,South,Riverside,Az,6330 Park Rd,44.252972,-81.355384,2018-06-07 08:08:11,OFF0073,Carol,Martin,5494,SUS00314,James,Jackson,47.0,Unknown,Other,VIC00321,Matthew,White,37.0,Male,550-800-9175,Rifle,Critical,Open,Warning Issued,3.0,43602.71,NO,No Notes
INC004214,Arson,Northeast,Riverside,Az,4035 Park Rd,42.656552,-76.329128,2024-08-01 10:52:02,OFF0057,John,Williams,8638,SUS00028,Donna,Nguyen,61.0,Male,Asian,Not Provided,Not Provided,Not Provided,49.0,Unknown,Not Provided,Blunt Object,Critical,Open,Unknown,4.0,4749.08,True,Incident at 4035 Park Rd. Officer responded at scene.
INC004013,Robbery,Midtown,Springfield,Oh,526 Elm Blvd,25.891153,-109.57109,2018-11-15 02:35:54,OFF0081,Barbara,Lee,5077,SUS00309,John,Wilson,47.0,Unknown,Other,VIC00245,Ashley,Jones,63.0,Female,523-258-6026,Unknown,Unknown,Closed,Warning,3.0,35351.53,False,Incident at 526 Elm Blvd. Officer responded at scene.
INC002286,Trespassing,West,Lakewood,Il,8849 Park Rd,33.169599,-79.948488,2018-11-08 11:20:41,OFF0100,Emily,Allen,2992,SUS00461,Chris,Martin,44.0,Unknown,Black,VIC00579,Matthew,Davis,74.0,Male,763-348-4073,Firearm,High,Under Investigation,Warning,5.0,23759.76,no,Incident at 8849 Park Rd. Officer responded at scene.
INC003756,Sexual Assault,South,Lakewood,Oh,1192 Oak Ave,47.046419,-91.416995,2023-03-28 08:39:59,OFF0036,Mary,White,2350,SUS00461,Sarah,Taylor,38.0,Female,White,VIC00090,Nancy,Williams,47.0,Female,530-963-2891,Blunt Object,High,Open,Case Dismissed,1.0,29185.86,Unknown,Incident at 1192 Oak Ave. Officer responded at scene.
INC001742,Drug Offense,Southwest,Centerville,Fl,4365 Main St,176.3512,-94.65644,2021-11-21 09:55:01,OFF0116,Robert,Walker,4169,SUS00065,Daniel,Scott,27.0,Female,Black,VIC00291,Barbara,Walker,50.0,Female,508-645-7273,Unarmed,Medium,Unknown,No Arrest,2.0,9379.36,NO,Incident at 4365 Main St. Officer responded at scene.
INC004408,Robbery,North,Hillcrest,Ga,305 Main St,43.402906,-93.503354,2024-01-26 14:12:34,OFF0148,  Barbara  ,Anderson,8387,SUS00417,Charles,Wilson,22.0,Female,Hispanic,VIC00909,Jennifer,Green,61.0,Female,951-854-2345,Hands/Feet,Medium,Investgation,Warning Issued,2.0,17530.72,No,Incident at 305 Main St. Officer responded at scene.
INC000479,Robbery,North,Fairview,Fl,382 Lincoln St,31.032723,-113.779861,2019-09-14 11:23:29,OFF0118,Matthew,Anderson,8659,SUS00713,Linda,Hill,22.0,Unknown,Unknown,VIC00845,Richard,Johnson,49.0,Unknown,Not Provided,Knife,High,Pendng,Warning,2.0,45861.57,0,Incident at 382 Lincoln St. Officer responded at scene.
INC002068,Graffiti,Northeast,Maplewood,Ny,6568 Washington Ave,25.11307,-96.606803,2018-06-21 00:57:37,OFF0142,Michael,Thompson,8575,SUS00594,James,Johnson,66.0,Female,Unknown,VIC00010,David,Miller,33.0,Female,957-587-6822,Unknown,Medium,Closed,Unknown,5.0,20209.81,NO,Incident at 6568 Washington Ave. Officer responded at scene.
INC001614,Fraud,Central,Lakewood,Az,3556 Sunset Blvd,41.147172,-120.781266,2018-12-22 10:31:42,OFF0112,Thomas,Torres,4281,SUS00624,Jennifer,Wilson,-0.5,Female,White,Not Provided,Not Provided,Not Provided,49.0,Unknown,Not Provided,Knife,Low,Open,Arrest Made,3.0,24610.82,True,Incident at 3556 Sunset Blvd. Officer responded at scene.
INC002325,Domestic Violence,Midtown,Maplewood,Pa,5798 Lincoln St,31.021223,-105.065101,2022-04-17 02:04:56,OFF0020,Carol,Jones,3342,SUS00722,Robert,Allen,51.0,Male,Unknown,VIC00351,Mary,Garcia,30.0,Male,968-924-2190,Unarmed,Medium,Closed,No Arrest,5.0,41592.73,False,Incident at 5798 Lincoln St. Officer responded at scene.
INC004048,Drug Offense,North,Springfield,Ca,9077 Sunset Blvd,39.244114,-108.072156,2019-03-11 11:51:52,OFF0123,John,Walker,9322,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00363,Mark,Harris,32.0,Female,Not Provided,Firearm,High,Pendng,Arrest Made,2.0,13485.64,no,No Notes
INC002805,Fraud,Northeast,Centerville,Tx,6392 Sunset Blvd,32.844271,-82.14436,2023-04-26 09:07:40,OFF0069,Chris,Harris,5839,SUS00502,Mark,Lee,33.0,Male,Unknown,VIC00987,Linda,Moore,33.0,Male,489-822-6586,Blunt Object,Medium,Open,No Arrest,1.0,32136.98,False,Incident at 6392 Sunset Blvd. Officer responded at scene.
INC003800,Homicide,Northwest,Centerville,Ca,7222 Elm Blvd,41.651454,-121.327238,2021-11-10 00:28:52,OFF0088,Barbara,Thomas,8048,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00130,Patricia,Allen,49.0,Unknown,320-813-6162,Rifle,Critical,Under Investigation,Unknown,3.0,1876.51,Unknown,Incident at 7222 Elm Blvd. Officer responded at scene.
INC004160,Arson,Central,Riverside,Az,7900 Park Rd,43.562087,-106.215745,2024-06-16 17:31:59,OFF0069,Mark,Jackson,8393,SUS00535,Susan,Williams,31.0,Male,Hispanic,VIC00533,Matthew,Brown,47.0,Male,Not Provided,Gun,Unknown,Open,No Arrest,1.0,47783.51,0,Incident at 7900 Park Rd. Officer responded at scene.
INC003328,Arson,West,Maplewood,Nc,1223 Lincoln St,46.629931,-117.364849,2023-11-16 18:36:29,OFF0121,Daniel,Young,1986,SUS00252,Nancy,Scott,20.0,Male,Asian,VIC00516,Joseph,Williams,127.5,Male,491-322-2390,Rifle,Critical,Closed,Case Dismissed,0.0,23759.76,YES,No Notes
INC004491,Fraud,West,Oakdale,Ga,6841 Main St,44.685186,-113.193655,2020-01-10 17:31:23,OFF0092,Mark,Davis,9432,SUS00118,Karen,Lee,42.0,Female,Hispanic,VIC00168,Daniel,Torres,40.0,Unknown,574-546-6648,Pistol,Medium,Pending,Arres Made,5.0,18573.08,No,Incident at 6841 Main St. Officer responded at scene.
INC000951,Drug Offense,South,Lakewood,Ga,9654 Main St,37.799222,-103.880633,2022-06-23 21:19:22,OFF0040,Richard,Jones,8177,SUS00489,Linda,Brown,-0.5,Other,White,VIC00534,Ashley,Scott,81.0,Male,602-512-4652,Hands,Low,Open,No Arrest,4.0,22116.2,YES,Incident at 9654 Main St. Officer responded at scene.
INC003007,Kidnapping,West,Fairview,Pa,5506 Sunset Blvd,38.144103,-73.227411,2022-04-09 22:45:31,OFF0070,Susan,Moore,5146,SUS00414,Mark,Lee,46.0,Female,Unknown,VIC00471,Susan,Taylor,11.0,Female,603-260-8163,Hands/Feet,Low,Investgation,Arrest Made,-2.0,15227.54,NO,Incident at 5506 Sunset Blvd. Officer responded at scene.
INC000224,Kidnapping,East,Riverside,Az,6188 Elm Blvd,47.74403,-92.163458,2019-09-13 13:16:43,OFF0051,WILLIAM,Harris,8168,SUS00696,Michael,Wright,25.0,Female,Asian,VIC00829,John,Young,13.0,Unknown,884-198-4334,Knife,Medium,Under Investigation,Arrest Made,2.0,38719.28,False,Incident at 6188 Elm Blvd. Officer responded at scene.
INC000658,Arson,South,Centerville,Ca,8549 Lincoln St,31.38469,-73.517282,2018-01-07 07:17:52,OFF0125,  Emily  ,Young,2979,SUS00119,Patricia,Williams,34.0,Female,Other,VIC00261,Chris,Williams,23.0,Unknown,716-346-1988,Unknown,Medium,Investgation,Unknown,1.0,36572.72,YES,Incident at 8549 Lincoln St. Officer responded at scene.
INC001951,Burglary,North,Springfield,Tx,8939 Main St,40.149867,-90.138599,2023-01-25 20:45:13,OFF0131,James,Hall,1233,SUS00653,Nancy,Anderson,29.0,Female,Hispanic,VIC00583,Daniel,Harris,59.0,Female,534-173-4520,Unknown,Low,Closed,Case Dismissed,0.0,11268.3,No,No Notes
INC002610,Arson,South,Centerville,Nc,8458 Main St,47.446759,-76.452577,2019-01-17 08:01:08,OFF0071,  David  ,Hill,5567,SUS00602,Daniel,Hill,72.0,Male,White,VIC00090,Robert,Anderson,69.0,Male,(827) -35-5-9704,Pistol,Critical,Closed,No Arrest,5.0,8159.25,no,Incident at 8458 Main St. Officer responded at scene.
INC001953,Drug Offense,South,Fairview,Nc,4489 River Rd,36.031909,-79.413706,2022-09-23 09:54:07,OFF0088,Jennifer,Wright,3842,SUS00109,Jessica,Thomas,66.0,Female,White,VIC00840,Mary,White,21.0,Unknown,975-983-2006,Unknown,Low,Closed,Warning,5.0,2689.23,yes,Incident at 4489 River Rd. Officer responded at scene.
INC003117,Domestic Violence,South,Lakewood,Az,1122 Cedar Lane,47.344477,-75.302471,2021-04-20 03:26:47,OFF0133,Mary,Brown,4262,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00976,Joseph,Thomas,127.5,Unknown,241-214-7924,Unarmed,Medium,Open,Arrest Made,5.0,40823.52,Yes,Incident at 1122 Cedar Lane. Officer responded at scene.
INC000081,Trespassing,South,Springfield,Nc,2019 Sunset Blvd,35.519921,-91.355559,2022-04-16 11:41:46,OFF0035,Sarah,Smith,9689,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00958,Charles,Harris,75.0,Male,381-808-3845,Unknown,Medium,Open,Unknown,4.0,30308.04,NO,Incident at 2019 Sunset Blvd. Officer responded at scene.
INC001252,Assault,East,Centerville,Nc,1704 Park Rd,28.299225,-110.54165,2020-02-12 07:45:19,OFF0036,Daniel,Anderson,5567,SUS00776,Donna,Wilson,-0.5,Unknown,Unknown,VIC00018,John,Jackson,32.0,Male,481-281-3246,Hands/Feet,High,Unknown,No Arrest,0.0,23759.76,NO,Incident at 1704 Park Rd. Officer responded at scene.
INC003165,Assault,Midtown,Lakewood,Il,7376 Washington Ave,28.109413,59.2174,2020-09-10 06:41:11,OFF0109,William,Wright,7370,SUS00502,David,Taylor,38.0,Female,Asian,VIC00771,Jessica,Anderson,16.0,Male,Not Provided,Pistol,Medium,Closed,Dismissed,1.0,23552.38,NO,Incident at 7376 Washington Ave. Officer responded at scene.
INC004335,Assault,Northeast,Oakdale,Fl,263 Maple Dr,44.446359,-114.541218,2019-08-30 08:53:55,OFF0055,donna,Thompson,5567,SUS00630,Joseph,Brown,40.0,Male,Black,VIC00387,Patricia,Young,60.0,Male,564-536-4844,Hands,High,Unknown,Warning,2.0,-19857.76,0,Incident at 263 Maple Dr. Officer responded at scene.
INC003686,Kidnapping,South,Springfield,Tx,5841 Washington Ave,47.090974,-94.65644,2021-08-12 02:21:49,OFF0039,Jennifer,Wilson,4812,SUS00101,Patricia,Hall,63.0,Female,Unknown,VIC00932,Mary,Scott,22.0,Female,338-658-1021,Hands,Unknown,Unknown,Warning,2.0,29986.94,no,Incident at 5841 Washington Ave. Officer responded at scene.
INC002037,Abduction,Southwest,Fairview,Tx,9253 Park Rd,43.91129,-114.34449,2022-09-06 18:01:45,OFF0112,Michael,Garcia,8510,SUS00224,Michelle,Brown,55.0,Other,Unknown,VIC00572,Charles,Scott,80.0,Female,440-621-1091,Hands,Medium,Open,Arres Made,4.0,10190.09,1,Incident at 9253 Park Rd. Officer responded at scene.
INC001485,Homicide,East,Fairview,Nc,4009 Maple Dr,44.234565,-117.928197,2022-03-26 04:20:49,OFF0041,Linda,Young,9124,SUS00267,Donna,White,46.0,Other,Unknown,VIC00334,Patricia,Lee,84.0,Unknown,523-729-9056,Gun,High,Closed,No Arrest,4.0,26635.58,1,Incident at 4009 Maple Dr. Officer responded at scene.
INC002312,Cybercrime,North,Oakdale,Ga,7375 Elm Blvd,34.075755,-115.57788,2024-05-18 15:16:03,OFF0067,Patricia,Young,8536,SUS00727,Jessica,Hall,26.0,Male,Black,VIC00770,Linda,Green,70.0,Female,505-482-2447,Knife,High,Under Investigation,Warning,4.0,25132.87,False,Incident at 7375 Elm Blvd. Officer responded at scene.
INC000893,Fraud,South,Lakewood,Ny,4700 Park Rd,46.139876,-107.687889,2024-02-05 18:38:43,OFF0120,Daniel,Smith,9423,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00874,John,Wright,40.0,Unknown,5367245791,Blunt Object,Medium,Closed,Dismissed,5.0,39170.91,YES,Incident at 4700 Park Rd. Officer responded at scene.
INC004120,Domestic Violence,West,Maplewood,Az,8276 Maple Dr,36.9671225,-99.446604,2022-01-07 04:35:10,OFF0130,Jessica,Jackson,6830,SUS00153,Karen,Williams,64.0,Male,Hispanic,VIC00809,Matthew,Green,71.0,Unknown,935-278-3000,Knife,High,Closed,Unknown,5.0,38086.27,Unknown,Incident at 8276 Maple Dr. Officer responded at scene.
INC004494,DUI,Midtown,Maplewood,Az,141 Cedar Lane,40.748044,-72.4313,2018-02-28 05:41:15,OFF0129,Mark,Allen,5567,SUS00286,Michelle,Smith,70.0,Other,Hispanic,VIC00698,Richard,Thompson,45.0,Female,500-617-6389,Unknown,Critical,Pendng,Case Dismissed,1.0,14922.11,NO,Incident at 141 Cedar Lane. Officer responded at scene.
INC001649,Arson,Midtown,Oakdale,Ga,3263 Main St,27.558177,91.3274,2019-07-03 14:13:37,OFF0104,Mary,Lee,5156,SUS00752,Mark,Allen,73.0,Male,Unknown,VIC00315,Sarah,Lee,57.0,Male,861-511-7827,Firearm,High,Investgation,Arrest Made,2.0,20135.18,yes,Incident at 3263 Main St. Officer responded at scene.
INC004587,Sexual Assault,South,Springfield,Fl,7994 Cedar Lane,29.192954,-103.693049,2024-12-07 01:27:32,OFF0044,Emily,Martin,3065,SUS00680,Donna,Harris,47.0,Female,Hispanic,VIC00641,Mary,Allen,15.0,Male,431-459-2464,Rifle,Unknown,Closed,Warning,5.0,16209.06,YES,Incident at 7994 Cedar Lane. Officer responded at scene.
INC003111,Vandalism,Midtown,Maplewood,Tx,6438 Elm Blvd,28.608443,-77.236763,2024-01-08 02:27:25,OFF0024,Jessica,Anderson,8058,SUS00054,Barbara,Green,60.0,Male,Unknown,VIC00882,Mary,Hall,49.0,Male,562-102-7275,Gun,Critical,Unknown,Warning Issued,1.0,42523.56,1,Incident at 6438 Elm Blvd. Officer responded at scene.
INC004431,Drug Offense,Southwest,Lakewood,Fl,4121 Park Rd,42.642827,-87.239906,2020-12-27 04:24:22,OFF0105,Thomas,Jones,6788,SUS00388,Emily,Walker,46.0,Male,Black,VIC00757,Charles,Garcia,21.0,Female,628-419-2176,Rifle,Medium,Open,Arrest Made,2.0,43521.41,True,Incident at 4121 Park Rd. Officer responded at scene.
INC004204,Cybercrime,Northwest,Centerville,Oh,5596 Sunset Blvd,28.621411,-107.531839,2023-08-07 00:58:09,OFF0090,Jennifer,Wilson,7618,SUS00219,John,Green,31.0,Other,Hispanic,VIC00147,Karen,Garcia,82.0,Male,328-731-6449,Firearm,Critical,Open,No Arrest,2.0,14643.28,no,Incident at 5596 Sunset Blvd. Officer responded at scene.
INC003160,Arson,Southwest,Riverside,Il,1997 Oak Ave,36.9671225,-103.857412,2018-07-09 22:16:17,OFF0034,Michelle,Harris,2591,SUS00112,Barbara,Anderson,19.0,Female,Unknown,VIC00082,Donna,Torres,47.0,Male,202-176-6588,Knife,Critical,Closed,No Arrest,3.0,4629.53,no,No Notes
INC003482,Trespassing,Northeast,Centerville,Ga,5025 River Rd,41.075798,-111.363928,2018-03-14 14:48:03,OFF0023,Patricia,Thomas,3383,SUS00227,Ashley,Thomas,-0.5,Female,Black,VIC00029,Karen,Wilson,73.0,Female,Not Provided,Hands/Feet,High,Investgation,No Arrest,4.0,12047.08,YES,Incident at 5025 River Rd. Officer responded at scene.
INC004703,Trespassing,Midtown,Centerville,Pa,1360 Park Rd,36.607487,-95.522141,2018-03-29 06:26:20,OFF0040,Ashley,Allen,3452,SUS00541,Daniel,Anderson,67.0,Other,White,VIC00288,William,Miller,36.0,Unknown,Not Provided,Blunt Object,Medium,Closed,Dismissed,3.0,23759.76,0,Incident at 1360 Park Rd. Officer responded at scene.
INC001911,Domestic Violence,South,Springfield,Nc,8295 Elm Blvd,41.748432,-103.027068,2019-11-04 07:25:28,OFF0055,Barbara,Davis,7553,SUS00347,Michelle,Lee,62.0,Female,Hispanic,VIC00013,Patricia,Walker,62.0,Other,880-339-7285,Pistol,High,Resolved,Arrest Made,3.0,23107.33,False,Incident at 8295 Elm Blvd. Officer responded at scene.
INC001059,Battery,West,Centerville,Oh,372 Maple Dr,45.400613,-79.345817,2023-02-25 05:34:27,OFF0036,Patricia,Hill,7072,Not Provided,Not Provided,Not Provided,46.0,Unknown,Unknown,VIC00962,Anthony,Williams,17.0,Male,859-692-5338,Gun,Critical,Open,Arrest Made,1.0,22971.51,no,No Notes
